,account_id,count
9579,1862297,1
9578,1862241,1
9576,1862050,1
9600,1867446,1
9597,1866723,1
9596,1866010,1
9595,1866005,1
9594,1865812,1
21494,5350293,1
21492,5349635,1
21490,5349027,1
21486,5347205,1
21522,5358299,1
21519,5356981,1
21513,5354350,1
21512,5354343,1
9574,1860775,1
9570,1860084,1
9565,1858314,1
9563,1857760,1
9562,1857331,1
21509,5353060,1
21508,5353000,1
21507,5352977,1
21505,5352775,1
21503,5351953,1
21501,5351497,1
21500,5351345,1
9540,1850998,1
9539,1850875,1
9537,1850275,1
9536,1850127,1
9535,1849962,1
9531,1848658,1
9528,1848067,1
9556,1854982,1
9554,1853753,1
9552,1853255,1
9550,1853215,1
9548,1852962,1
9547,1852667,1
9543,1851615,1
21526,5358832,1
21525,5358671,1
9526,1847000,1
9525,1846864,1
9519,1845728,1
9517,1845216,1
9516,1845061,1
9515,1844906,1
9514,1844567,1
9513,1844441,1
9511,1842952,1
21541,5362443,1
21540,5362356,1
21537,5362014,1
21536,5361769,1
21535,5361399,1
21531,5359845,1
9541,1851291,1
21566,5370505,1
21561,5368689,1
9510,1842931,1
9509,1842763,1
9508,1842358,1
9505,1841495,1
9500,1840829,1
9497,1836092,1
9496,1836056,1
21558,5367767,1
21556,5366507,1
21553,5364771,1
21552,5364343,1
21549,5364192,1
21547,5364125,1
21546,5363461,1
9452,1819780,1
9449,1818728,1
9447,1818589,1
9478,1827737,1
9474,1826910,1
9471,1824799,1
9463,1822319,1
9493,1833612,1
9492,1833362,1
9490,1832030,1
9488,1830932,1
9487,1830241,1
9484,1829165,1
21572,5372207,1
21570,5371543,1
21567,5370578,1
9428,1812158,1
9426,1811959,1
9422,1811257,1
9420,1810384,1
9417,1807691,1
9416,1806980,1
9415,1806382,1
9442,1816618,1
9439,1816275,1
9437,1815311,1
9432,1813544,1
21585,5375766,1
21584,5375375,1
9460,1821955,1
9458,1821357,1
9454,1820388,1
21608,5381883,1
21607,5381658,1
9392,1799232,1
9386,1797890,1
9411,1804887,1
9410,1804884,1
9408,1804591,1
9406,1804496,1
9402,1803147,1
21606,5381159,1
21603,5379059,1
21600,5378723,1
21599,5377881,1
21597,5377667,1
21593,5377083,1
9429,1812605,1
21631,5389825,1
21629,5389417,1
21625,5388735,1
9379,1796619,1
9378,1796588,1
9377,1796386,1
9376,1796284,1
9370,1794795,1
9369,1794630,1
9368,1794284,1
9367,1794210,1
21622,5386469,1
21620,5386400,1
21618,5385422,1
21617,5385130,1
21612,5383759,1
9349,1788583,1
9345,1787185,1
9338,1785091,1
9336,1784538,1
9335,1784281,1
9366,1793824,1
9365,1793768,1
9363,1793167,1
9360,1792147,1
9359,1792031,1
9358,1791979,1
9357,1791913,1
9352,1788787,1
21638,5392007,1
21633,5390698,1
21632,5390681,1
21664,5402028,1
21663,5401272,1
9316,1779108,1
9314,1779054,1
9303,1776745,1
9331,1783448,1
9329,1782917,1
9327,1782112,1
9323,1780791,1
9320,1780388,1
21653,5396421,1
21649,5395084,1
21647,5394541,1
21646,5394529,1
21642,5393012,1
21640,5392430,1
21677,5405275,1
21676,5405118,1
21674,5404747,1
21673,5404475,1
21672,5404218,1
21671,5404020,1
9286,1770669,1
9302,1776725,1
9301,1776679,1
9300,1776612,1
9297,1776259,1
9296,1776179,1
9292,1774422,1
9291,1773842,1
21668,5403842,1
21665,5402767,1
9249,1763899,1
9247,1763484,1
9246,1763429,1
9244,1762877,1
9243,1762136,1
9239,1761320,1
9269,1766174,1
9267,1766094,1
9265,1765929,1
9264,1765886,1
9262,1765657,1
9261,1765285,1
9260,1765265,1
9257,1764643,1
21679,5405844,1
21678,5405602,1
9216,1758945,1
9214,1758734,1
9213,1758599,1
9237,1761225,1
9236,1761210,1
9233,1761058,1
9231,1760872,1
9230,1760458,1
9229,1760395,1
9227,1760238,1
9224,1759814,1
21699,5411038,1
21697,5410897,1
21695,5410083,1
21693,5409755,1
9251,1764123,1
21734,5421894,1
21733,5421662,1
21732,5421580,1
21730,5420333,1
21725,5419190,1
21723,5417193,1
21722,5415677,1
21721,5414614,1
21719,5414473,1
21714,5413281,1
21712,5413245,1
21705,5411940,1
21704,5411938,1
21703,5411891,1
9219,1759264,1
9217,1759142,1
21737,5423365,1
9190,1755071,1
9188,1754785,1
9187,1754723,1
9181,1753974,1
9179,1753305,1
9175,1752487,1
9203,1756757,1
9202,1756753,1
9201,1756663,1
9200,1756624,1
9197,1756072,1
9196,1755983,1
9195,1755558,1
9194,1755413,1
9193,1755328,1
21753,5427756,1
9174,1752369,1
9173,1752258,1
9170,1751883,1
9169,1751730,1
9165,1751397,1
9164,1751092,1
9163,1751085,1
9162,1750827,1
9159,1750484,1
21749,5427064,1
21746,5425061,1
21744,5424503,1
21743,5424444,1
21742,5423718,1
21739,5423490,1
9138,1747776,1
9137,1747732,1
9136,1747468,1
9133,1747214,1
9156,1749593,1
9154,1749478,1
9153,1749430,1
9151,1749094,1
9148,1748946,1
9147,1748877,1
9145,1748674,1
9144,1748627,1
21760,5432754,1
21759,5432645,1
21758,5432326,1
21755,5430039,1
9124,1745903,1
9122,1745398,1
9119,1744763,1
9116,1744557,1
9115,1744524,1
9114,1744481,1
9112,1744432,1
9111,1744155,1
21781,5442313,1
21780,5441581,1
21777,5441234,1
21776,5441046,1
21775,5440102,1
21769,5436401,1
9141,1748122,1
9139,1747783,1
21805,5451458,1
21804,5451441,1
21802,5451154,1
9110,1744134,1
9108,1743866,1
9107,1743673,1
9103,1742467,1
9102,1742407,1
9095,1739980,1
21798,5449304,1
21797,5449018,1
21790,5445836,1
21788,5445753,1
21787,5445673,1
21786,5445491,1
21783,5443919,1
21825,5455804,1
21817,5454780,1
21815,5454615,1
9093,1739457,1
9090,1737853,1
9088,1736956,1
9084,1735338,1
9083,1734822,1
9081,1734542,1
9080,1734490,1
9079,1734285,1
21813,5454233,1
21811,5453551,1
21809,5452995,1
21807,5452047,1
21806,5451815,1
9059,1728629,1
9057,1728417,1
9055,1728068,1
9053,1727528,1
9049,1726935,1
9047,1726690,1
9078,1734185,1
9077,1734034,1
9076,1733656,1
9074,1733606,1
9066,1730535,1
9064,1730323,1
9063,1730152,1
21830,5457029,1
21827,5456739,1
21826,5456694,1
9041,1726014,1
9040,1725634,1
9039,1725552,1
9038,1725419,1
9037,1725315,1
9034,1724575,1
9032,1724364,1
9031,1724249,1
21843,5460166,1
21841,5459688,1
21840,5459587,1
21836,5457734,1
21835,5457728,1
9062,1729921,1
9061,1729575,1
9060,1728894,1
21876,5468004,1
21873,5467619,1
21872,5467341,1
21871,5466708,1
21870,5466685,1
21866,5465766,1
21865,5465391,1
21863,5465040,1
21862,5465002,1
21857,5463704,1
21856,5463323,1
21851,5462255,1
21847,5460936,1
9044,1726486,1
9043,1726036,1
9042,1726026,1
21882,5469101,1
21881,5468430,1
21880,5468250,1
9012,1721116,1
9010,1720892,1
9009,1720704,1
9027,1723742,1
9026,1723687,1
9024,1723467,1
9023,1723272,1
9022,1723121,1
9020,1722659,1
9018,1722445,1
9016,1721708,1
21878,5468199,1
21877,5468038,1
8977,1717122,1
8975,1716726,1
8974,1716504,1
8971,1716119,1
8970,1716056,1
8969,1715893,1
8968,1715677,1
8997,1719823,1
8995,1719706,1
8991,1719065,1
8989,1718925,1
8987,1718299,1
21892,5471370,1
21891,5471278,1
21888,5470891,1
21884,5469971,1
8938,1713213,1
8935,1713040,1
8963,1715326,1
8958,1715119,1
8957,1715004,1
8956,1714938,1
8955,1714919,1
8954,1714848,1
8952,1714741,1
8951,1714664,1
21906,5474562,1
21902,5473856,1
21900,5473247,1
21898,5472748,1
21896,5472188,1
8980,1717257,1
8915,1710902,1
8914,1710896,1
8913,1710853,1
8911,1710724,1
8932,1712710,1
8927,1712146,1
8925,1711579,1
8921,1711486,1
21924,5478974,1
21923,5478927,1
21916,5477806,1
21913,5477006,1
21912,5476466,1
8949,1714402,1
8946,1714290,1
8944,1714116,1
8881,1707906,1
8880,1707729,1
8879,1707692,1
8877,1707352,1
8872,1706787,1
8896,1709644,1
8893,1709276,1
8890,1709097,1
8887,1708750,1
21941,5483385,1
21935,5482072,1
21934,5481386,1
21933,5481344,1
21929,5480525,1
8918,1711004,1
8917,1710996,1
8851,1702818,1
8848,1702627,1
8846,1702097,1
8843,1701705,1
8842,1701599,1
8839,1701385,1
8869,1706420,1
8863,1705468,1
8862,1705240,1
8860,1705080,1
8859,1704735,1
8856,1704345,1
21956,5488178,1
21954,5487249,1
21953,5487119,1
8883,1708038,1
21982,5494153,1
21981,5494097,1
21979,5493701,1
8822,1699630,1
8818,1697823,1
8817,1697687,1
8813,1696884,1
8809,1696263,1
8808,1696042,1
21963,5489454,1
21962,5489343,1
21960,5488933,1
8835,1700860,1
8834,1700844,1
8832,1700796,1
8828,1700159,1
22001,5497472,1
21995,5496158,1
21994,5496027,1
21992,5495781,1
21991,5495591,1
8804,1694991,1
8802,1694576,1
8800,1694367,1
8798,1694197,1
8797,1693311,1
8796,1692664,1
8795,1691406,1
21990,5495039,1
21989,5494958,1
21988,5494813,1
21984,5494397,1
8748,1682690,1
8773,1688582,1
8772,1688116,1
8765,1686874,1
8762,1686383,1
8761,1685705,1
8788,1690366,1
8786,1690294,1
8783,1689919,1
8780,1689413,1
8779,1689408,1
8778,1689390,1
8776,1689328,1
8775,1689082,1
22006,5497943,1
22005,5497941,1
8715,1673634,1
8714,1673516,1
8711,1672379,1
8742,1680999,1
8741,1680986,1
8739,1680213,1
8737,1680106,1
8732,1678342,1
8730,1677891,1
8727,1677672,1
22022,5503677,1
22014,5499661,1
22008,5498567,1
8757,1684576,1
8754,1683944,1
8752,1683231,1
22043,5510771,1
22042,5510581,1
22041,5510514,1
8708,1671427,1
8706,1671065,1
8705,1671051,1
8704,1670940,1
8700,1670487,1
8699,1670458,1
22038,5509357,1
22037,5509107,1
22028,5505510,1
22025,5504379,1
22024,5504147,1
8721,1676068,1
8717,1674071,1
22059,5517622,1
22055,5515716,1
8677,1658750,1
8676,1658239,1
8674,1657986,1
8668,1655426,1
8665,1653928,1
8694,1668075,1
8690,1665483,1
8689,1664754,1
8687,1663604,1
8679,1659189,1
22049,5513190,1
22046,5511880,1
22045,5511814,1
22044,5511525,1
22078,5525752,1
22072,5522207,1
8660,1651114,1
8659,1650359,1
8657,1649791,1
8656,1649581,1
8652,1648606,1
8648,1648029,1
8647,1647858,1
22070,5521233,1
22069,5520991,1
22067,5519882,1
22066,5519799,1
22064,5519492,1
22062,5518859,1
22061,5518008,1
22093,5533454,1
22092,5533237,1
22091,5533130,1
22088,5532543,1
22087,5532243,1
8646,1646694,1
8644,1645864,1
8642,1645119,1
8641,1644933,1
8640,1644644,1
8638,1643675,1
8637,1643577,1
8636,1643278,1
22083,5527373,1
22082,5527025,1
22081,5526096,1
8610,1640519,1
8609,1640376,1
8608,1640330,1
8605,1639977,1
8602,1639591,1
8600,1639198,1
8627,1642164,1
8625,1641987,1
8624,1641912,1
8623,1641682,1
8618,1641113,1
8616,1640907,1
22102,5536244,1
22100,5535785,1
22099,5535086,1
22095,5534594,1
8581,1631793,1
8580,1631719,1
8578,1631604,1
8577,1631315,1
8569,1629073,1
8568,1628983,1
8567,1628910,1
8588,1633978,1
8587,1633732,1
22114,5539662,1
22112,5539396,1
22111,5539175,1
22109,5537909,1
22108,5537522,1
22106,5537418,1
22103,5536650,1
22139,5544855,1
8549,1625872,1
8548,1625832,1
8544,1625127,1
8541,1624220,1
8536,1622948,1
8535,1622898,1
8557,1627744,1
8554,1627218,1
8552,1626047,1
22134,5543222,1
22133,5543143,1
22128,5541513,1
22127,5541395,1
22122,5540689,1
22119,5540604,1
8518,1620140,1
8513,1619249,1
8512,1619240,1
8508,1618446,1
8505,1617801,1
8503,1617581,1
8532,1622773,1
8526,1621124,1
8525,1621123,1
8523,1620864,1
8520,1620466,1
8519,1620323,1
22150,5547453,1
22147,5546663,1
22142,5545068,1
22141,5544952,1
8480,1613610,1
8477,1613332,1
8474,1612746,1
8471,1612495,1
8501,1617357,1
8490,1614998,1
8489,1614939,1
8488,1614795,1
8487,1614712,1
22164,5552315,1
22160,5550346,1
22159,5550294,1
22158,5550131,1
22157,5549964,1
22156,5549872,1
22153,5549162,1
22193,5559440,1
22184,5556154,1
22183,5555927,1
8470,1612462,1
8465,1611290,1
8464,1611230,1
8463,1611150,1
8461,1610824,1
8456,1609922,1
22181,5555901,1
22180,5555494,1
22179,5555391,1
22174,5553942,1
22169,5553160,1
22167,5553028,1
8481,1613837,1
22206,5562018,1
22202,5561123,1
22201,5560913,1
22200,5560610,1
8454,1609639,1
8450,1609389,1
8448,1609029,1
8447,1608896,1
8445,1608867,1
8441,1608300,1
8440,1608021,1
8439,1607680,1
22198,5559841,1
22197,5559762,1
22196,5559623,1
22194,5559507,1
8402,1600790,1
8401,1600732,1
8397,1600266,1
8393,1599515,1
8391,1599203,1
8418,1604497,1
8416,1604129,1
8438,1607525,1
8437,1607348,1
8427,1605559,1
8426,1605521,1
8424,1605409,1
22214,5564705,1
22213,5563949,1
22211,5562977,1
22209,5562755,1
22239,5569573,1
22238,5569496,1
22236,5569089,1
22234,5568653,1
22232,5568506,1
8390,1598898,1
8387,1597928,1
8380,1596599,1
8379,1596459,1
8378,1596246,1
22229,5567730,1
22224,5566665,1
22222,5565574,1
22217,5565189,1
22215,5564936,1
8406,1601150,1
8357,1590396,1
8356,1590303,1
8350,1589706,1
8348,1589269,1
8347,1589201,1
8345,1588725,1
8344,1588695,1
8374,1594454,1
8373,1594329,1
8371,1594146,1
8361,1591423,1
8359,1590685,1
22246,5571718,1
22243,5570498,1
22242,5570176,1
22241,5569915,1
8305,1580173,1
8303,1579491,1
8301,1579201,1
8299,1579049,1
8295,1578098,1
8324,1584245,1
8317,1581982,1
8316,1581973,1
8312,1581393,1
22262,5575977,1
22259,5575278,1
22258,5575102,1
22251,5572660,1
22247,5571873,1
8331,1585741,1
8328,1584881,1
8267,1571623,1
8264,1571192,1
8294,1577719,1
8292,1577201,1
8291,1577014,1
8288,1576681,1
8286,1576472,1
8284,1575327,1
22275,5578246,1
22274,5577904,1
22273,5577876,1
22272,5577425,1
22269,5576980,1
22268,5576927,1
22265,5576268,1
8309,1580859,1
22301,5585810,1
22300,5585651,1
8260,1570176,1
8258,1570171,1
8256,1569689,1
8254,1569586,1
8251,1568998,1
8249,1568696,1
8247,1567853,1
22294,5583826,1
22290,5582573,1
22287,5581045,1
22283,5579000,1
22281,5578866,1
22279,5578643,1
8272,1572744,1
8227,1563169,1
8225,1562750,1
8218,1561449,1
8246,1567574,1
8243,1567556,1
8242,1567322,1
8238,1566108,1
8235,1564986,1
8234,1564674,1
8233,1564520,1
22309,5587216,1
22307,5586619,1
22306,5586469,1
22305,5586468,1
22304,5586052,1
22303,5586047,1
8174,1554353,1
8169,1553131,1
8193,1556869,1
8191,1556853,1
8190,1556722,1
8188,1556508,1
8184,1555790,1
8183,1555642,1
22324,5591519,1
22322,5589925,1
22315,5589117,1
22312,5588509,1
22311,5588144,1
8207,1559226,1
8201,1557920,1
8230,1563499,1
22346,5597359,1
22344,5597032,1
22343,5596877,1
8150,1549652,1
8144,1549090,1
8143,1548931,1
8141,1548805,1
8140,1548639,1
8138,1548325,1
22340,5596711,1
22336,5595864,1
22333,5594967,1
8161,1551507,1
8154,1550496,1
8153,1550209,1
8180,1555141,1
8111,1545039,1
8110,1544951,1
8107,1544061,1
8106,1543877,1
8134,1547713,1
8131,1547502,1
8129,1547054,1
8127,1546708,1
8122,1546229,1
8121,1546159,1
8120,1546128,1
8119,1546094,1
22358,5602459,1
22354,5600103,1
22353,5599915,1
22352,5599729,1
22389,5609123,1
22386,5608697,1
22383,5607193,1
22381,5606318,1
22378,5605984,1
22377,5605829,1
8102,1542854,1
8094,1542492,1
8091,1542303,1
8089,1541702,1
22373,5605540,1
22371,5605306,1
22370,5604592,1
22363,5603658,1
22362,5603635,1
8114,1545566,1
8040,1534370,1
8067,1538643,1
8066,1538591,1
8063,1538157,1
8062,1538105,1
8086,1541550,1
8084,1540165,1
8081,1539643,1
8079,1539590,1
8078,1539431,1
8077,1539408,1
8076,1539313,1
8074,1539294,1
8072,1539046,1
8071,1538989,1
22390,5609502,1
22407,5613698,1
8038,1534137,1
8037,1533938,1
8036,1533930,1
8035,1533867,1
8034,1533359,1
8033,1533206,1
8031,1532221,1
8027,1531741,1
22406,5613490,1
22405,5613391,1
22400,5612949,1
22398,5611508,1
22394,5610833,1
8053,1536783,1
8048,1535631,1
8005,1529005,1
8000,1528052,1
7998,1527680,1
7994,1527068,1
8019,1530904,1
8018,1530819,1
8015,1530690,1
8013,1530566,1
8012,1529942,1
8011,1529884,1
22420,5616795,1
22418,5616321,1
22416,5616021,1
22413,5615471,1
22410,5614873,1
22409,5614653,1
22440,5624281,1
7974,1524005,1
7968,1522384,1
7967,1522287,1
7964,1521746,1
7963,1521495,1
7962,1521032,1
7989,1526592,1
7985,1526024,1
7984,1525970,1
7983,1525781,1
7980,1525230,1
7976,1524716,1
22435,5622447,1
22430,5619147,1
22429,5618661,1
22463,5630725,1
22461,5630542,1
22455,5628789,1
7957,1519042,1
7956,1518914,1
7954,1518560,1
7947,1517149,1
7946,1516904,1
22454,5628611,1
22453,5628397,1
22451,5627286,1
22450,5627113,1
22448,5625815,1
22447,5624907,1
22446,5624836,1
22444,5624482,1
22478,5633337,1
22474,5632819,1
7924,1512483,1
7922,1512001,1
7919,1511507,1
7918,1511368,1
7914,1510810,1
7941,1515380,1
7939,1515115,1
7937,1515050,1
7936,1514994,1
7929,1513474,1
7927,1512889,1
22468,5631355,1
22467,5631268,1
22466,5631090,1
22487,5636066,1
7893,1503530,1
7891,1503086,1
7887,1502373,1
7884,1501186,1
7882,1500714,1
7879,1499985,1
7910,1508787,1
7909,1507797,1
7908,1507032,1
7906,1506602,1
7903,1506156,1
7901,1505598,1
7899,1505111,1
22484,5635545,1
22483,5634714,1
7858,1490318,1
7849,1487085,1
7877,1498458,1
7876,1498456,1
7873,1497976,1
7870,1497339,1
7867,1496505,1
7865,1495243,1
7863,1491435,1
22502,5640486,1
22500,5640055,1
22499,5640042,1
22498,5639638,1
22492,5638269,1
22489,5637025,1
22488,5636376,1
22529,5646941,1
22528,5646730,1
22525,5646535,1
22523,5645780,1
7846,1487053,1
7845,1486829,1
7841,1486183,1
7836,1483874,1
22517,5644026,1
22513,5643111,1
22512,5642975,1
22511,5642412,1
22508,5641424,1
22506,5641146,1
7862,1491308,1
7860,1490664,1
22546,5650553,1
22542,5649916,1
22539,5648241,1
22537,5648038,1
7830,1483446,1
7829,1483418,1
7828,1483038,1
7825,1482260,1
7824,1482245,1
7819,1479834,1
7818,1479680,1
7816,1479124,1
7815,1478736,1
22533,5647448,1
22531,5647388,1
22530,5646963,1
7794,1473734,1
7793,1473289,1
7791,1473235,1
7786,1472101,1
7784,1471719,1
7783,1471318,1
7814,1478190,1
7811,1477930,1
7810,1477810,1
7808,1477205,1
7806,1476025,1
7805,1476021,1
7804,1475885,1
7799,1474676,1
22548,5650579,1
22547,5650554,1
7762,1466557,1
7761,1466451,1
7760,1465288,1
7752,1464517,1
7778,1470429,1
7776,1470150,1
7774,1469664,1
7768,1467849,1
22564,5653805,1
22563,5653693,1
22562,5653655,1
22558,5653419,1
22554,5651671,1
22553,5651287,1
22551,5651040,1
7797,1474609,1
7723,1458760,1
7722,1458702,1
7721,1458700,1
7719,1458160,1
7750,1463832,1
7745,1463143,1
7744,1462845,1
7743,1462808,1
7736,1461501,1
22580,5658085,1
22578,5657534,1
22574,5656290,1
22570,5654815,1
22569,5654510,1
22567,5654237,1
7765,1467347,1
7702,1456125,1
7700,1455906,1
7689,1452981,1
7715,1457364,1
7714,1457331,1
7713,1457205,1
7705,1456273,1
7704,1456141,1
22596,5663083,1
22595,5662954,1
22590,5661360,1
22585,5660793,1
22584,5660792,1
7734,1461239,1
7733,1461193,1
7732,1461081,1
22630,5671757,1
22626,5670792,1
22618,5669140,1
22615,5668728,1
7686,1452422,1
7681,1452005,1
7679,1451773,1
7675,1449096,1
7674,1449031,1
22612,5668458,1
22611,5668351,1
22610,5667211,1
22608,5666791,1
22605,5665716,1
22604,5665122,1
22600,5663587,1
7628,1438153,1
7626,1437178,1
7624,1436593,1
7623,1434536,1
7651,1443203,1
7642,1441221,1
7670,1448141,1
7668,1447904,1
7667,1447332,1
7666,1446584,1
7664,1446488,1
7662,1445586,1
7661,1445445,1
7659,1445188,1
7658,1444551,1
7655,1443870,1
7598,1426045,1
7597,1426017,1
7593,1425293,1
7592,1425243,1
7620,1433577,1
7615,1430972,1
7614,1430748,1
7608,1427639,1
22646,5675859,1
22643,5674434,1
22635,5673559,1
22632,5672183,1
7638,1440750,1
7636,1439910,1
7633,1439488,1
7629,1438492,1
7563,1415866,1
7562,1415243,1
7590,1424623,1
7588,1424028,1
7586,1423471,1
7579,1420614,1
7577,1420552,1
7576,1420410,1
22659,5678762,1
22658,5678701,1
22657,5678526,1
22654,5677428,1
22653,5677061,1
22651,5676636,1
7603,1427135,1
7599,1426267,1
7527,1400881,1
7556,1414519,1
7555,1414490,1
7554,1414276,1
7552,1413953,1
7550,1412867,1
7549,1412493,1
7547,1411170,1
7544,1409379,1
22675,5681530,1
22663,5679033,1
7574,1419681,1
7572,1418795,1
7571,1418172,1
7568,1416468,1
7565,1416100,1
22695,5687793,1
7508,1397687,1
7499,1394089,1
7495,1393136,1
7525,1400185,1
7523,1400084,1
7521,1399819,1
7514,1398671,1
7513,1398613,1
22692,5686610,1
22690,5684860,1
22686,5683666,1
22682,5682056,1
7539,1407181,1
7537,1405706,1
7536,1404699,1
7447,1378065,1
7478,1389142,1
7472,1387198,1
7470,1386665,1
7467,1385373,1
7463,1384655,1
7490,1391940,1
7489,1391649,1
7487,1390784,1
7486,1390769,1
7485,1390738,1
22710,5696330,1
22707,5695041,1
22703,5693866,1
22702,5692963,1
22696,5688285,1
22733,5701849,1
22730,5701323,1
22728,5700608,1
7443,1376855,1
7439,1374814,1
7437,1373991,1
7433,1371689,1
7431,1370285,1
22722,5698664,1
22711,5696569,1
7462,1384183,1
7461,1383171,1
7458,1381402,1
7457,1381322,1
7456,1381196,1
7449,1378713,1
22755,5709897,1
22754,5709833,1
22751,5708106,1
22750,5708084,1
22749,5707894,1
22746,5706481,1
22745,5705336,1
22744,5704850,1
22742,5704690,1
22741,5704420,1
22740,5704338,1
22739,5704182,1
22738,5703739,1
22736,5702406,1
22735,5702337,1
22734,5702022,1
22771,5715478,1
22769,5715017,1
22767,5713720,1
22765,5713379,1
22762,5713055,1
22761,5712627,1
7430,1369953,1
7429,1369602,1
7422,1366721,1
7421,1365791,1
7418,1364849,1
7417,1364709,1
7415,1363466,1
22758,5712359,1
22757,5711068,1
22756,5711052,1
22785,5719722,1
22783,5718739,1
22780,5717638,1
22779,5717074,1
22778,5716756,1
22777,5716699,1
7413,1363183,1
7412,1362943,1
7411,1362637,1
7410,1362636,1
7409,1362495,1
7406,1360251,1
7403,1360068,1
7400,1359600,1
22773,5716252,1
22772,5716215,1
7378,1354205,1
7374,1352162,1
7372,1351902,1
7370,1351728,1
7369,1351662,1
7367,1351596,1
7395,1357771,1
7394,1357740,1
7392,1357623,1
7391,1357575,1
7389,1357233,1
7387,1355899,1
7384,1355462,1
22790,5722975,1
22789,5722237,1
22788,5721029,1
7364,1350896,1
7362,1350542,1
7361,1349861,1
7360,1349849,1
7356,1349128,1
7355,1348786,1
7354,1348702,1
7351,1348145,1
22804,5726746,1
22803,5726695,1
22802,5726631,1
22800,5726537,1
22792,5723899,1
22791,5723648,1
7380,1354468,1
7379,1354371,1
22829,5736538,1
22824,5735984,1
7349,1348004,1
7345,1347396,1
7344,1347083,1
7339,1344751,1
7337,1344534,1
7335,1344479,1
22822,5735743,1
22821,5735627,1
22819,5733580,1
22818,5733427,1
22817,5733243,1
22816,5733171,1
22812,5732075,1
7365,1350933,1
7315,1335478,1
7313,1334961,1
7312,1334514,1
7309,1333660,1
7305,1332698,1
7304,1332562,1
7303,1332358,1
7333,1344235,1
7326,1340195,1
7325,1339640,1
7323,1338693,1
7319,1337178,1
22837,5739852,1
22835,5738371,1
22833,5737211,1
22830,5736620,1
7280,1325807,1
7279,1325801,1
7277,1325443,1
7274,1323759,1
7273,1323374,1
7272,1322975,1
7296,1330711,1
7295,1330575,1
7294,1330348,1
7287,1327964,1
22852,5745011,1
22851,5744348,1
22846,5743450,1
22844,5743136,1
22842,5742237,1
7316,1335679,1
7250,1315495,1
7247,1314580,1
7245,1314326,1
7239,1313473,1
7270,1322838,1
7268,1322069,1
7267,1321960,1
7265,1321879,1
7261,1319480,1
7260,1319389,1
7258,1318686,1
22865,5747466,1
22862,5747325,1
22859,5746087,1
22858,5745993,1
22855,5745366,1
7216,1305617,1
7215,1303965,1
7213,1303441,1
7211,1302926,1
7210,1302848,1
7238,1313107,1
7232,1310020,1
7231,1309928,1
7230,1309646,1
22885,5755206,1
22884,5755179,1
22877,5751770,1
22876,5751632,1
22875,5751491,1
22874,5751474,1
7254,1316494,1
7205,1302321,1
7204,1302002,1
7203,1301464,1
7202,1301372,1
7200,1299815,1
7197,1299697,1
7194,1299325,1
7193,1299192,1
7192,1299135,1
7191,1298721,1
22898,5758215,1
22896,5758055,1
22892,5755967,1
22891,5755890,1
22890,5755878,1
22889,5755540,1
22921,5767350,1
7190,1298207,1
7188,1297758,1
7186,1297041,1
7185,1297028,1
7184,1296874,1
7182,1296049,1
7181,1295063,1
7178,1294605,1
7176,1294367,1
7175,1294343,1
22916,5766112,1
22913,5764959,1
22908,5761481,1
22906,5760760,1
22903,5758793,1
7152,1287869,1
7150,1286827,1
7149,1286791,1
7143,1282958,1
7174,1294079,1
7169,1292143,1
7167,1291638,1
7166,1291571,1
7161,1290112,1
22934,5769737,1
22933,5769594,1
22930,5769215,1
22929,5769089,1
22928,5768989,1
22927,5768565,1
22922,5767764,1
22958,5777676,1
22955,5776623,1
22953,5775209,1
22952,5774911,1
7137,1281171,1
7133,1280303,1
7132,1280007,1
7129,1279259,1
7128,1279097,1
22950,5774414,1
22948,5773952,1
22947,5773878,1
22944,5773306,1
22943,5773104,1
22942,5772964,1
22936,5770872,1
7080,1268372,1
7079,1268316,1
7110,1275784,1
7105,1274888,1
7104,1274699,1
7103,1273873,1
7096,1272792,1
7126,1278909,1
7123,1278681,1
7116,1277719,1
7115,1277467,1
7114,1277225,1
7112,1276367,1
22965,5780529,1
22963,5779450,1
22959,5777817,1
22993,5789290,1
22992,5789090,1
22989,5788750,1
22986,5787942,1
7076,1267506,1
7075,1267467,1
7072,1266751,1
7070,1266631,1
22981,5785835,1
22975,5783111,1
22971,5782012,1
22967,5780670,1
7092,1272198,1
7091,1272147,1
7090,1271458,1
7089,1270983,1
23009,5794236,1
23005,5792875,1
23001,5791783,1
23000,5791777,1
7062,1264525,1
7061,1264482,1
7060,1264409,1
7059,1263987,1
7058,1263978,1
7054,1262104,1
7052,1261830,1
7051,1261811,1
7049,1261752,1
7047,1261204,1
22997,5791218,1
22995,5790021,1
23021,5799521,1
23018,5799323,1
23017,5799010,1
23016,5798856,1
7046,1261137,1
7045,1260697,1
7044,1259577,1
7041,1259032,1
7040,1258803,1
7036,1258282,1
7034,1257563,1
7032,1257412,1
7031,1257099,1
23013,5796509,1
23011,5794734,1
23010,5794356,1
7005,1248847,1
7001,1247989,1
6999,1246790,1
7029,1256219,1
7024,1253289,1
7023,1253248,1
7020,1252746,1
7019,1252706,1
7017,1252029,1
7016,1252028,1
23030,5805469,1
23029,5805019,1
23028,5803350,1
23024,5800706,1
23023,5800201,1
23022,5799602,1
6980,1241022,1
6979,1241018,1
6975,1239579,1
6974,1239208,1
6970,1237844,1
6967,1237342,1
